date,equal_weight,naive_mean,ml_predicted
2023-01-31,0.01870024058138271,0.019569969834800593,0.005909415227347209
2023-02-01,0.021656503436722548,0.07196604485227732,0.015517605783790514
2023-02-02,0.024812948438915704,0.03657544240636999,-0.0015280311063600417
2023-02-03,-0.01229452645782851,-0.02805301088756378,-0.0009839746457063142
2023-02-06,-0.00883915085552601,-0.0005212924501378073,-0.010504311405804606
2023-02-07,0.015776118623382115,0.05140128039784646,0.008293614788219572
2023-02-08,-0.014865360328881961,0.0014431086797309857,-0.05692049916858308
2023-02-09,-0.00518244983958546,0.0059447293578756,-0.009768550011429065
2023-02-10,-0.00872724620516086,-0.04799214518233447,0.008220779250645953
2023-02-13,0.014909134983656532,0.024594249670562604,0.012347002560336724
2023-02-14,0.005543592885917921,0.05429606961306755,-0.010585571672317948
2023-02-15,0.009612048455629702,-0.009011528021916777,0.010815536197075584
2023-02-16,-0.01679283525828776,-0.033473682089074676,-0.008101998309553066
2023-02-17,-0.01619781859980102,-0.02790671367236167,-0.003033929415572732
2023-02-21,-0.02851259336993843,-0.0342714599936899,-0.03967701358886096
2023-02-22,-0.0005545925122741198,0.004995484307484068,0.0030471127158881914
2023-02-23,0.020660959470722134,0.07264162534971834,0.00012141175060789529
2023-02-24,-0.01033491257933098,-0.00910537187897257,-0.0015794421255512737
2023-02-27,0.00452768838826734,0.008088857539946186,-0.0009734032825687033
2023-02-28,-0.0006567374700530201,-0.003761370102090931,0.007429987548687716
2023-03-01,-0.00192225504467488,-0.008448468241354902,0.004231582789255503
2023-03-02,0.00887569224829762,0.01615523293731931,0.008909195515434324
2023-03-03,0.01928301530213063,0.018200962449664775,0.020763569842756964
2023-03-06,-0.0003297773352029735,-0.005784982778457391,0.01882179037837651
2023-03-07,-0.011770022727529191,-0.006710562903817115,-0.015031538516374666
2023-03-08,0.009186100984384101,0.02288302740506597,-0.0025629842562505437
2023-03-09,-0.017861584780514472,-0.03162402511514171,-0.025461439872383362
2023-03-10,-0.017152295836353103,-0.028135538518848358,-0.015220294477666513
2023-03-13,-0.00039697175989967013,-0.009812736618690723,-0.0032857712945646433
2023-03-14,0.020885746466060083,0.02619360950698118,0.014529652989660375
2023-03-15,-0.020760601269163622,-0.028999266737062414,-0.03080991225698384
2023-03-16,0.02196035970945045,0.026687133737290803,0.01726056022266782
2023-03-17,-0.01261144279058372,-0.011639682727643324,-0.013183494212574857
2023-03-20,0.01608700461891085,0.021919451206202728,0.01768918964202232
2023-03-21,0.014769449189718202,0.022667388273651747,0.020906805452548485
2023-03-22,-0.01476780403294826,-0.0016295980689646442,-0.0070244698139384516
2023-03-23,0.00969201269891157,0.02731592478056357,-0.0018528020980566034
2023-03-24,0.0010544226286500996,-0.015152046588375084,0.002244747319817938
2023-03-27,-0.0032627411518371,-0.009261045533628387,-0.0030353225839016697
2023-03-28,-0.0019758833069773397,-0.004560706147642191,0.009393754179427
2023-03-29,0.016250790582836662,0.0217342565479725,0.01391225865869633
2023-03-30,0.007610015194809451,0.014786498772525396,0.007142004126517295
2023-03-31,0.012623211687179212,0.014388663451054105,0.01796895265482662
2023-04-03,0.00024928224532980983,0.006768028609545888,0.00033624662243418314
2023-04-04,-0.02095580268792489,-0.01830861268070612,-0.020989266728136977
2023-04-05,-0.01272970621360972,-0.020835562605373295,-0.021063763038474303
2023-04-06,-0.0004959085326286497,0.005803322670812493,0.001900798434213491
2023-04-10,0.011735498751875132,0.02004658511326399,0.013261284346832897
2023-04-11,0.0016113943039005201,-0.014866319069543273,0.0012653611561462895
2023-04-12,-0.0027213910041274,-0.024807785179471364,-0.008948292749941527
2023-04-13,0.00797796081397415,-0.0012077128283670992,0.02089646833325982
2023-04-14,0.0005400922974352597,0.01114762031153789,0.010250636387207664
2023-04-17,0.0033406516426032306,0.009118673033540393,0.0029610420903621788
2023-04-18,0.003823108140178201,0.024628046361806374,0.007364373246393767
2023-04-19,0.0073430793846070205,0.009541871223907185,0.0007404183766589193
2023-04-20,-0.00693138752301381,-0.029608722597926074,-0.005612407182449639
2023-04-21,0.0006053006468651002,0.0005534790981076032,-0.001975560270038533
2023-04-24,0.00074686932363461,-0.0028392310607338956,0.0027414135972707106
2023-04-25,-0.018381781425541904,-0.029620743630875992,-0.022912148104626284
2023-04-26,-0.007071395015727606,0.027247486647530465,0.001324382604831656
2023-04-27,0.01767442889484977,0.010016258774516215,0.025970100998332364
2023-04-28,0.007550058167548791,0.01920970926293189,0.010859757236423465
2023-05-01,0.00773635584846674,0.04183934364827527,0.021915559233471667
2023-05-02,-0.0132147160367297,-0.02421319767758189,-0.014282075834120465
2023-05-03,0.0013200556447114202,-0.014462787940199187,-0.009259707750223417
2023-05-04,-0.0005156052044689198,-0.008632507952133798,-0.005277360265243392
2023-05-05,0.01782126538160977,0.04056310735894829,0.036831211574367764
2023-05-08,-0.00175297859486167,0.016422458741264582,0.009542038363837602
2023-05-09,-0.004959238978361121,-0.019896508207589887,-0.0008625112446385324
2023-05-10,-0.00222295481045169,0.010990411377319775,-0.01644242405378557
2023-05-11,-0.00213813016861948,-0.010628429692985192,-0.005883570183900392
2023-05-12,-0.0005863613492877603,-0.00832814855491979,-0.004550496092389121
2023-05-15,0.013582058224294622,0.021630241968904892,0.0156958036212401
2023-05-16,-0.00925303988961523,0.00898015318614988,-0.007214114789460525
2023-05-17,0.018910894286950572,0.03303310867460939,0.030782208886001246
2023-05-18,0.018293736888449912,0.04970529587103877,0.028179445574469504
2023-05-19,-0.00203581973951785,-0.01306913859273249,-0.009468245261540442
2023-05-22,-1.6634856764828642e-05,-0.0028148079045213965,0.001103420821672377
2023-05-23,-0.01600636967258696,-0.0156530271798833,-0.01565302717988315
2023-05-24,-0.011765144416765402,-0.004887831366984113,-0.004887831366984462
2023-05-25,0.03720726121344409,0.24369636505969072,0.2436963650596851
2023-05-26,0.023940153540850467,0.02543437934758011,0.025434379347579736
2023-05-30,0.0028542573302563403,0.029913368480613763,0.029913368480612924
2023-05-31,-0.01883633738645505,-0.056767590151800155,-0.05676759015179909
2023-06-01,0.017955570848078833,0.05117094485477756,0.05117094485477675
2023-06-02,0.01982222946269536,-0.01113914487722156,-0.01113914487722046
2023-06-05,-0.0057424656116579,-0.003966572666019103,-0.003966572666019204
2023-06-06,0.0024389663391196996,-0.013198739428800376,-0.013198739428799976
2023-06-07,0.003156050000924589,-0.03040100710381985,-0.030401007103818774
2023-06-08,0.0057375885740663605,0.02761836233374747,0.02761836233374678
2023-06-09,0.00279442941764052,0.006751501855583697,0.00675150185558355
2023-06-12,0.013086861316989412,0.018364852343274597,0.01836485234327424
2023-06-13,0.01665093500247039,0.03900513134464927,0.039005131344648794
2023-06-14,0.00411113041143437,0.04814491850793664,0.048144918507935425
2023-06-15,0.011996183011059302,-0.008000539757754275,-0.008000539757753592
2023-06-16,-0.00452108355074227,0.0009142891757857932,0.0009142891757855924
2023-06-20,-0.0035966251800991006,0.026140559650167466,0.02614055965016667
2023-06-21,-0.00427222754250344,-0.017416653099712874,-0.01741665309971238
2023-06-22,-0.0005392394511394801,-0.0004649242367064029,-0.00046492423670642136
2023-06-23,-0.008521837855889051,-0.018965490590854575,-0.003253880957398757
2023-06-26,0.00081160268833362,-0.03736176149153644,0.004354263758728514
2023-06-27,0.01790069730261104,0.030616256181963074,0.01473740593811185
2023-06-28,-0.0029822428885316003,-0.018124991899562168,0.0022690857013582025
2023-06-29,0.008064083120008511,-0.00717463728258767,0.013006982208673155
2023-06-30,0.01428118575859291,0.03625507762558356,0.013116657596954164
2023-07-03,7.816543425373708e-05,0.002623952409069398,-0.008652107811053456
2023-07-05,-0.010989880364046408,-0.0022633764140245196,-0.006794051909413999
2023-07-06,-0.00962639707545196,-0.00505709212235291,-0.009597781914558302
2023-07-07,0.0018312702704345101,0.009500262809345588,0.003114826958641393
2023-07-10,0.01619318700768418,-0.007599295734687653,0.029477087214773115
2023-07-11,0.0067411867773633696,0.0053342165247716004,0.0018300745178911088
2023-07-12,0.011939480914831931,0.035302393001569565,0.014636969053751163
2023-07-13,0.01231201753596752,0.04726452490922194,0.0033689296498938827
2023-07-14,-0.00332011331365177,-0.011048983382964096,0.008390660281588235
2023-07-17,0.01054779367358327,0.021816873231743396,0.001741742420579951
2023-07-18,0.00777760423330779,0.022233766789324174,0.007808607944548883
2023-07-19,-0.0065251615886780506,-0.008779935778511794,-0.011548258786212268
2023-07-20,-0.012558735013232701,-0.03307350458826728,-0.005013679755496068
2023-07-21,-0.0074195638832756,-0.02660359370772827,-0.02385529388424786
2023-07-24,-0.00315221781359589,0.006838063356116373,-0.0179966059597121
2023-07-25,0.007302388489696321,0.022547940294780442,0.023917437483871498
2023-07-26,-0.006353330098431861,-0.00531573221251537,-0.004969462044500467
2023-07-27,-0.012361920942808611,0.009807326241737562,0.009856622234376167
2023-07-28,0.0070961676674896595,0.017766455893881854,0.018518504640055587
2023-07-31,0.00456414219370611,0.0011085036266202013,-0.00044933517035312823
2023-08-01,-0.014040139311702698,-0.003877633300420966,-0.004750812782167438
2023-08-02,-0.01704542845159138,-0.04647566049139883,-0.048121665129141594
2023-08-03,0.0008320660295978903,0.007009004316508962,0.005556932658129841
2023-08-04,-0.007550216401879381,0.002924504232371589,0.003706644940249182
2023-08-07,0.01450551606014432,0.01705679052879563,0.016495119985156407
2023-08-08,-0.013266023274153462,-0.015584383207773276,-0.01657964059520075
2023-08-09,-0.0067222510531181,-0.04486699636057249,-0.04724175902792076
2023-08-10,-0.0020965598194937806,-0.004990819204472897,-0.0039007198579145146
2023-08-11,-0.00849764462038068,-0.03351362987317986,-0.03616603443936791
2023-08-14,0.012166801305297202,0.06639751113013555,0.07093386047616812
2023-08-15,-0.0102517137413029,0.0033066192746854604,0.004273851088034892
2023-08-16,-0.00780881259113126,-0.01007644240551909,-0.01033218683964647
2023-08-17,-0.011094958638468941,-0.0041228615428931005,-0.0032655002052308954
2023-08-18,-0.00197150418284376,-0.0011668651237233246,-0.0010382462438968468
2023-08-21,0.01343089669974035,0.07970509847219742,0.08471331119389675
2023-08-22,-0.0009363270441635878,-0.025943809901592587,-0.027657883862033623
2023-08-23,0.01512375758439655,0.026882402171356335,0.031707405053750276
2023-08-24,-0.01318311196793177,-0.0035026005106158506,0.0009973908838550789
2023-08-25,0.01101338176056461,-0.012498956246563154,-0.024277484472979526
2023-08-28,0.01088498828642338,0.016428687494176735,0.017753987225959302
2023-08-29,0.02028186513079656,0.03514666023908528,0.04161407346370266
2023-08-30,0.0019010084815837406,0.008598693339944672,0.009839334098375061
2023-08-31,-0.00259426436150263,-3.914314493669779e-05,0.0018473674606366245
2023-09-01,0.00192344845080103,-0.00823431437682278,-0.017141302116329842
2023-09-05,-0.01424850675517167,-0.006895162691459929,0.000803995203763128
2023-09-06,-0.00405333495791335,-0.021486900856796623,-0.030549711687030797
2023-09-07,-0.017323785999117478,-0.014283410225255462,-0.017424211970567136
2023-09-08,-0.00446791493638093,-0.010175152152834682,-0.014467535818610275
2023-09-11,0.0011308893445173198,-0.008282960294013254,-0.00864554135835336
2023-09-12,-0.0056553910902595195,-0.005393610456766949,-0.006817645411717213
2023-09-13,-0.002486779926102669,-0.0013652953716768394,0.013706318079521624
2023-09-14,0.00741522607531151,0.005352719705826016,0.0021107570636338343
2023-09-15,-0.0129163988939234,-0.028364686004727392,-0.036879604123173454
2023-09-18,0.00786380720440985,0.003851475671622421,0.0015034789824609949
2023-09-19,-0.00278514237490056,-0.010243465819240455,-0.010144331144348201
2023-09-20,-0.01392156802199687,-0.021765125392233874,-0.029434643727350114
2023-09-21,-0.018411997822778702,-0.027099709097017626,-0.028930567109436478
2023-09-22,0.004122206455060471,0.014626766244669548,0.014630386315267115
2023-09-25,0.01019290965032675,0.013273699330287598,0.01324303823560162
2023-09-26,-0.015614900990469461,-0.011886844216208937,-0.01198349233789716
2023-09-27,0.007963848876727995,0.015352011884388766,0.015396091798140353
2023-09-28,0.00941649691172229,0.010419258868440709,0.010329396695915398
2023-09-29,-0.0021535403574954003,0.003187889762172617,0.0030526294226032613
2023-10-02,0.0005649064082217203,0.01436558777130211,0.014042160595184237
2023-10-03,-0.01511491996849966,-0.020882758588674562,-0.020725306340311108
2023-10-04,0.01019898284331694,0.01012431164647651,0.010083331113670563
2023-10-05,-0.0031296304200484704,0.008316402780344893,0.008180129563035255
2023-10-06,0.01642975070821204,0.02288276938435183,0.022858176475024104
2023-10-09,-0.0008790977170246199,-0.0031716909035529265,-0.003011062490792811
2023-10-10,0.005543699720980091,0.009011006030336869,0.008955740885356382
2023-10-11,0.0031699091490069897,0.02321992303177331,0.023245793092096283
2023-10-12,-0.013162707073742291,0.0014745613069011502,0.001442595623133927
2023-10-13,-0.01781065855028648,-0.032601946572805504,-0.03262311785388025
2023-10-16,0.013730880378884331,0.012595605046474537,0.012566736179227867
2023-10-17,-0.00641802561982924,-0.02380879340307622,-0.023317411660440407
2023-10-18,-0.02807139924066926,-0.046956477537349176,-0.047112741880871126
2023-10-19,-0.00864001957003167,-0.005354434376736603,-0.005420772167651544
2023-10-20,-0.0135492467545241,-0.012674322554609055,-0.012582720741489771
2023-10-23,0.0014255054876079797,0.028462138535629525,0.03836948636421222
2023-10-24,0.00706498791133371,0.016274764736446495,0.016009286540518787
2023-10-25,-0.024873115070439794,-0.038118526997088543,-0.0431486921296696
2023-10-26,-0.014370191283995751,-0.027261942745816083,-0.03477824166736727
2023-10-27,-0.0026508194427003993,0.0017070881820365786,0.0043149176224040135
2023-10-30,0.007669582689222631,0.014999102228511533,0.016320842859950408
2023-10-31,0.00652185588388879,-0.007890655489168613,-0.00925616080793152
2023-11-01,0.008858160555733092,0.03177821350439792,0.037886280336112334
2023-11-02,0.023510644183750762,0.03954814715127403,0.027902894067552923
2023-11-03,0.014174444065193451,0.026681675967046754,0.03445509631883453
2023-11-06,-0.0007806334115236902,0.015806917747095497,0.016575912917161335
2023-11-07,-0.00475353418563643,0.00406988343416327,0.004459103182294291
2023-11-08,-0.0002882811040702799,0.012621227294090327,0.013469698314185196
2023-11-09,-0.006017123105541546,0.007562520134139534,0.008073040994514512
2023-11-10,0.02086954913297486,0.02772398494493563,0.029499436821754974
2023-11-13,-0.001415275892976751,0.0048175483276334105,0.005896275646912635
2023-11-14,0.026754064430875052,0.021131875402489154,0.021308068170411695
2023-11-15,0.00241771960202489,-0.012184568849454024,-0.015466279662045404
2023-11-16,0.0030147066099665506,0.0087952150496081,0.01210936791540035
2023-11-17,0.007365076600415751,-0.00037220195734773273,-0.0036782252325736698
2023-11-20,0.00612338502069391,0.017980850851424632,0.022536280016794377
2023-11-21,-0.0045322629798293206,-0.003729717485477223,-0.009224545311873321
2023-11-22,0.00165411546600934,-0.015455642697547652,-0.024587584767227572
2023-11-24,0.0003013050390897799,-0.008278273908117553,-0.019295470103694718
2023-11-27,-0.0035893561444769,0.0036658392605500014,0.009753961124305738
2023-11-28,-0.00366810364934279,-0.010383390191305995,-0.008726746349443894
2023-11-29,0.005556264648663104,0.005309224962400081,0.006670610942672641
2023-11-30,0.0015125310795904103,-0.01061326302316478,-0.02845861826909461
2023-12-01,0.012015328605739572,0.007054454416757831,-0.00010688330092232749
2023-12-04,-0.00846713080609637,-0.01700428673025887,-0.026836460385451823
2023-12-05,-0.0047885685268098995,0.009664088603548882,0.02329375028027462
2023-12-06,-0.0008410115313049797,-0.013267132283419471,-0.02282792460677531
2023-12-07,0.006190740208230291,0.012856247094596292,0.024020479084330065
2023-12-08,0.00287437128678392,0.015853849423656335,0.01952950946630931
2023-12-11,0.0092314708849083,-0.0107465556885465,-0.018502948521298634
2023-12-12,0.007742013309374341,0.014966937611216598,0.022090351028168996
2023-12-13,0.01603520725358019,0.005762098883862857,0.00904382394405004
2023-12-14,0.030075195585901306,0.016911613953363606,0.005448195927799877
2023-12-15,-0.0030058927934016252,0.004482928473993445,0.011168674345505647
2023-12-18,0.00554456406233105,0.013452562136383475,0.024278771352378506
2023-12-19,0.0075694359526845105,0.0013158393629462044,-0.00944537091508284
2023-12-20,-0.020899726690118692,-0.027208046772033874,-0.030098338114674765
2023-12-21,0.01655898091235236,0.015558630287204063,0.018270271918988605
2023-12-22,0.00442242647311175,0.0025695152359773445,-0.0032659243061897458
2023-12-26,0.00980049691921674,0.007746017161460343,0.00919502448782187
2023-12-27,0.0013165768694048201,0.002034127636443911,0.002800406226405873
2023-12-28,-0.00013459563324766995,0.00018735355329473768,0.0021249078984894535
2023-12-29,-0.00450428425892678,-0.0019201649814131689,-1.2038481963533506e-16
2024-01-02,-0.017289390205436184,-0.011286890530749752,-0.02734159835948538
2024-01-03,-0.017888911783543973,-0.015854030889647267,-0.012435513345740565
2024-01-04,-0.0006522669424222304,0.004825165735384333,0.009018459644521705
2024-01-05,0.00273703049008904,0.009097722643333883,0.02289678187894254
2024-01-08,0.017919644084595992,0.02700534236069512,0.06428095354736857
2024-01-09,-0.00035250652514558006,0.003136768238872754,0.016975090368190476
2024-01-10,0.015352042576581449,0.0118491926302294,0.022770082445112583
2024-01-11,0.0014012811164328099,0.005412305836663047,0.00868435205773026
2024-01-12,-0.0034345004875591203,-0.004135163065090596,-0.0020429732608063843
2024-01-16,-0.003843032970841061,0.009703764198019719,0.030561137712211462
2024-01-17,-0.008776666602451171,-0.008908550655306718,-0.00583503688530897
2024-01-18,0.01953794305712846,0.0204624276964631,0.018803594546372017
2024-01-19,0.01318295050818068,0.019416435869110724,0.04174609815403036
2024-01-22,0.0065511741978077805,0.005525665884103912,0.0027399324633049166
2024-01-23,0.0013132195558486397,-0.0054847533129793605,0.003671191467163827
2024-01-24,-0.004450551828048011,0.01219830998224393,0.024869189396469465
2024-01-25,0.007188072598276621,0.00817044091266126,0.004155784434049439
2024-01-26,-0.008025513442628111,-0.00611854770890844,-0.009510435678984382
2024-01-29,0.008590289638290602,0.018600552476820166,0.02349641420612283
2024-01-30,-0.0015535048877153902,0.004163765066223593,0.004946661436363976
2024-01-31,-0.04147544416722106,-0.022892991528542364,-0.019864940031213932
2024-02-01,0.017412516239253592,0.04399812183204872,0.024379585119918494
2024-02-02,0.013127742246093591,0.038725062423445165,0.049708861436427144
2024-02-05,-0.00292370238695541,0.02891344065172165,0.047944413439541186
2024-02-06,0.0010809866664253805,-0.008040256007853413,-0.015995616974742412
2024-02-07,0.02042783332456707,0.0191624025755108,0.027498084863780442
2024-02-08,0.00254810630849336,-0.002067714800049834,-0.006533566848417481
2024-02-09,0.01574047137004233,0.026655446750568593,0.03578353273983819
2024-02-12,-0.00022507768680648014,-0.0012842601196673738,0.0015943264990371908
2024-02-13,-0.01544147059738354,-0.005783196499755621,-0.001660868086028229
2024-02-14,0.014751505250507252,0.022893150108598,0.024567487688069666
2024-02-15,0.00859925062416642,-0.010546925559801097,-0.01680663925545413
2024-02-16,-0.0036415816724607902,-0.0016853624215038814,-0.0006193636123036078
2024-02-20,-0.007523287409828901,-0.027625643768467472,-0.04353220686934465
2024-02-21,-0.0006668204269927604,-0.01483168547577857,-0.028508670571119665
2024-02-22,0.033353625872945485,0.10713775741458645,0.16400872224739407
2024-02-23,-0.00370737518198401,0.0027757813590112957,0.00548743574831612
2024-02-26,-0.0020864125200692604,0.0014748735066422956,0.0027888602792891645
2024-02-27,-0.0018018171408276896,-0.0017921200734717759,-0.0013165693990896238
2024-02-28,-0.0019280950313080498,-0.006883452722675088,-0.006712988251067964
2024-02-29,0.012152065944262751,0.013358470306305064,0.013325487778570478
2024-03-01,0.015820043995669143,0.021986607944702516,0.01687247027747627
2024-03-04,0.00433230971421637,0.015594033465533742,0.0166653549307851
2024-03-05,-0.00946907956681415,-0.0028656410307915207,-0.002234002182409101
2024-03-06,0.014005752256935563,0.01881087417063249,0.01138992317755345
2024-03-07,0.01507301128887187,0.029954799195567205,0.011302421477939691
2024-03-08,-0.012550165656483881,-0.029389209962650733,-0.010499665651345112
2024-03-11,-0.00992494782560369,-0.011128092643476275,-0.007200169410687466
2024-03-12,0.015565413472865351,0.037452305969763254,0.019462787450601527
2024-03-13,-0.00678016359440475,-0.004301971928607126,-0.003786647862752338
2024-03-14,-0.00914258130387144,-0.01909836626630378,-0.005109948816881968
2024-03-15,0.00148489025387428,-0.0013843400971907905,0.0011415727150365963
2024-03-18,-0.0012174486533008098,0.004268161026172041,0.004728052442704757
2024-03-19,0.006438265768334608,0.007699238198704059,0.003545546585466874
2024-03-20,0.01107853247358761,0.012538555838959919,0.007303682688641757
2024-03-21,0.014471059823128962,0.01894474482682195,0.00630801003553514
2024-03-22,5.077896994370307e-06,0.010218300569750167,0.0042546261828884996
2024-03-25,-0.006569838981859231,-0.0014075514153522998,0.007561785408765727
2024-03-26,-0.0010627346182221797,-0.012195428340395881,-0.02569411427776082
2024-03-27,0.012597113186844491,-0.0010270447136005584,-0.024967226608566265
2024-03-28,0.00034515547126502005,-0.0018644718344515004,0.001174546402373484
2024-04-01,-0.0075501168660436135,-0.00497043781907496,7.7393593535752e-05
2024-04-02,-0.01333726462628589,-0.007985913395965268,-0.010081617280829543
2024-04-03,-3.8386811880809606e-05,0.009544514434555798,-0.0054553852321151996
2024-04-04,-0.014967176959923001,-0.01742412243255015,-0.034384899127583274
2024-04-05,0.01413858291727171,0.021776742677140876,0.024480780606402273
2024-04-08,0.0019121331639925698,-0.004918398045582078,-0.009942461689321976
2024-04-09,0.00641156908487017,-0.013248073828194217,-0.020416954142306296
2024-04-10,-0.01160425104162571,0.0020611724329162966,0.01974133147591488
2024-04-11,0.013202753180965171,0.01763043245792005,0.04109646536363933
2024-04-12,-0.016773623680041337,-0.016942213375587524,-0.026816394643299216
2024-04-15,-0.012153764724616491,-0.01771077019640963,-0.024777211531094606
2024-04-16,-0.0019643579729327313,0.007702019962602529,0.01644161256925956
2024-04-17,-0.013921508633956081,-0.019990572198759365,-0.038666044755729566
2024-04-18,-0.00597350528307288,0.0004971468973998172,0.007568294540874491
2024-04-19,-0.0203875988388084,-0.0455681546478615,-0.10004606986335678
2024-04-22,0.01367316350957227,0.023730445721949694,0.04354334460699848
2024-04-23,0.015994426662971233,0.026792397125857514,0.03653256897756195
2024-04-24,-0.00461279428054874,-0.019409139725574044,-0.03173251396623025
2024-04-25,0.01128460374297523,0.020188879038824624,0.03527901916766591
2024-04-26,0.0185196243367893,0.032824299105261065,0.059757210490094984
2024-04-29,0.00622118693119697,0.0008906430110412392,0.00041529154506993296
2024-04-30,-0.014583770858291382,-0.016377002153577166,-0.015587817433742435
2024-05-01,-0.009013692708044242,-0.019976284278738127,-0.037533577186899834
2024-05-02,0.01323376809839076,0.0034024319083207147,0.032537832675320136
2024-05-03,0.015048982396942141,0.021630229788125635,0.034004882959528464
2024-05-06,0.01244594952586853,0.032119498681912495,0.03658562207734113
2024-05-07,0.00233210168250222,-0.00858423731139017,-0.016463532652965563
2024-05-08,0.00496067796322167,0.0038779162742568615,-0.0015259455561002617
2024-05-09,0.00660952020739714,-0.0013741431690968463,-0.017527088151608434
2024-05-10,0.00484126125639683,0.006336872412262478,0.012295943497726352
2024-05-13,-0.0018896845292552507,-0.0069520566859656175,0.005646258035132445
2024-05-14,0.00507148884273039,0.003329802129636213,0.01040718240856177
2024-05-15,0.01869990639851493,0.020411574727995596,0.03496622278402476
2024-05-16,-0.005642447907857309,-0.014673275755287573,-0.002827939770521843
2024-05-17,4.420325809178995e-05,-0.0036686196631922604,-0.019085517107406334
2024-05-20,0.01188726227379465,0.014391613285477656,0.024108882273394215
2024-05-21,0.00044425331398181015,0.001863578954811131,0.0062023761486783265
2024-05-22,0.0015423647533433702,-0.002905772245849495,-0.004382265695735028
2024-05-23,-0.0058743680289072495,0.03322893937079774,0.03746997543011444
2024-05-24,0.01081111877035117,0.016636592920106604,0.01793221019346388
2024-05-28,0.0021493429083870004,0.03444245678340312,0.0294559668050228
2024-05-29,-0.01051724173536719,0.0013786918836868282,-0.0011846559464896312
2024-05-30,-0.0024746651614618305,-0.01901442253255437,-0.017648922501552262
2024-05-31,0.00275718900755041,0.0020663027194175914,-0.0037605653673317883
2024-06-03,-0.00059314833470216,0.010041306699940238,0.02797174291511038
2024-06-04,-0.00609829431824538,0.006111382062165719,0.0018416555641383465
2024-06-05,0.02439132322319834,0.03733077690608706,0.036596205549825456
2024-06-06,-0.007492961255663071,-0.013393818768750891,-0.013868925591415344
2024-06-07,-0.0007989359019745196,0.00034451209393758573,0.0006242927975391211
2024-06-10,0.00750671136245922,0.012877199742731616,0.0029712903996394558
2024-06-11,-0.0015809436259909303,-0.006473716463637462,-0.004217182781246756
2024-06-12,0.017623505507506063,0.027834321666395538,0.03203504309423574
2024-06-13,0.00557541352023686,0.01529374025566695,0.017155674344869743
2024-06-14,-0.0094507055137956,-0.013150393150509917,-0.0010314287065149447
2024-06-17,0.00942047067185873,-0.0011262367840657352,0.0033907137083800365
2024-06-18,0.012290098842785861,0.019517349047654228,0.022625175554483776
2024-06-20,-0.006257583909604191,-0.017868899319215814,-0.019335161960821717
2024-06-21,-0.002690876990390517,-0.020723293698109345,-0.02131312425146723
2024-06-24,-0.007661751819632041,-0.030089820001071636,-0.024563819483437995
2024-06-25,0.00919080776206886,0.03463384941659597,0.004219535080328714
2024-06-26,-0.0024100613647115,-0.0005804564278176598,-0.003882610187896291
2024-06-27,0.0026837264778235997,-0.007526344682459817,-0.000860105637692574
2024-06-28,0.004167139368944009,-0.0007656650074697553,0.0019258593568869005
2024-07-01,-0.00927133913065573,-0.003134691119006281,-0.006658782771016754
2024-07-02,0.00771854730670849,0.0007543560794617075,0.012371671943880573
2024-07-03,0.007257094623184721,0.023327108420194913,0.012596778061949636
2024-07-05,-0.00076259197534384,-0.011547862413443922,-0.01498975909318366
2024-07-08,0.0056359888095837704,0.011937938346935857,0.008706894385933386
2024-07-09,0.0018577256408079394,0.011557594623538675,0.004344620946386188
