date,ticker,close,daily_return,volatility_30d,momentum_30d,momentum_90d
2021-01-14,CGNX,83.69953155517578,0.028639545858321958,0.25061633537665107,0.16854561743666885,0.4078992605832765
2021-01-15,CGNX,81.2628173828125,-0.029112638112639533,0.2693859072828459,0.13527251526438278,0.42486216784049824
2021-01-19,CGNX,82.56819915771484,0.01606370314178207,0.2621662259437717,0.17562355727189272,0.3952726126937771
2021-01-20,CGNX,82.82927703857422,0.0031619665140170117,0.2556825748599864,0.15064804110223795,0.40729124862467425
2021-01-21,CGNX,82.36515045166016,-0.005603412265664409,0.2572395911646053,0.14315355662868257,0.4072790080005215
2021-01-22,CGNX,81.58191680908203,-0.009509284427736242,0.25610278892351646,0.11008710771009333,0.36022493546531953
2021-01-25,CGNX,81.5239028930664,-0.0007111124411478542,0.24248279376999526,0.1369755633537557,0.3486793690697887
2021-01-26,CGNX,79.04847717285156,-0.030364416230928226,0.26254768261582584,0.10086173079710092,0.3233814667058703
2021-01-27,CGNX,78.32328796386719,-0.009173980763710787,0.25013396926642173,0.05675139317664857,0.3216491844511542
2021-01-28,CGNX,78.83575439453125,0.0065429637083223025,0.24723985063984147,0.0474051706530394,0.36208398126777963
2021-01-29,CGNX,79.41594696044922,0.007359510546628423,0.2477634910037062,0.05187024853919353,0.37815648854987094
2021-02-01,CGNX,80.82767486572266,0.017776378162140505,0.2515664517755634,0.06253976032329178,0.3821208267119658
2021-02-02,CGNX,82.44249725341797,0.019978582711651427,0.25449783547121996,0.06855484620078678,0.44602379363452105
2021-02-03,CGNX,82.88729858398438,0.0053952918141131345,0.25227510655712404,0.08423988516694081,0.43980755923207915
2021-02-04,CGNX,83.37075805664062,0.005832732890509007,0.2457706392050724,0.06694690090947897,0.4373998249744584
2021-02-05,CGNX,84.14431762695312,0.009278547878705412,0.24590297525456145,0.08085930015871412,0.4091372159029747
2021-02-08,CGNX,85.65279388427734,0.017927250465229472,0.24612236385430336,0.08129909421427484,0.40149783614957846
2021-02-09,CGNX,86.03958129882812,0.004515759463413982,0.24065114940779425,0.10219248478024823,0.40479907640406965
2021-02-10,CGNX,85.44971466064453,-0.006855759050417687,0.23654202898645596,0.07232133530805274,0.38537912751679104
2021-02-11,CGNX,86.87113952636719,0.016634635602561287,0.22777058213498166,0.11519335912708684,0.4335708837291461
2021-02-12,CGNX,90.88400268554688,0.046193283305115296,0.2588935680601956,0.16194824311671607,0.4446181511719869
2021-02-16,CGNX,87.50933074951172,-0.037131638531715194,0.2844806663747626,0.12716387760498882,0.4063297093544096
2021-02-17,CGNX,84.26036834716797,-0.037127039762692715,0.3084425109162172,0.08626278999088233,0.31398574317125516
2021-02-18,CGNX,82.9066390991211,-0.01606602575565852,0.3097012725469461,0.04970608586235947,0.28871579890617216
2021-02-19,CGNX,84.5407943725586,0.019710789041680332,0.30742602982928424,0.04556319322894309,0.29648463391133983
2021-02-22,CGNX,81.49488067626953,-0.03602892211854758,0.31892948112192143,-0.015190395317033922,0.23851563597877523
2021-02-23,CGNX,80.41189575195312,-0.013288993312579489,0.3209991332336056,-0.03065618511782542,0.2363762798237452
2021-02-24,CGNX,80.95338439941406,0.006733937092234132,0.3217479068176045,-0.023217938205846167,0.2774085563815609
2021-02-25,CGNX,78.78584289550781,-0.02677518080296515,0.3293226643802409,-0.038716839181813234,0.24598074299131012
2021-02-26,CGNX,79.91800689697266,0.014370145191775263,0.3317797366419842,-0.017834140849254054,0.23324240511992156
2021-03-01,CGNX,82.44357299804688,0.03160196555364658,0.33413467018721116,-0.015005562561613228,0.27554882253606783
2021-03-02,CGNX,80.00508880615234,-0.029577614157410448,0.33448574920008206,-0.015477294747673565,0.24234180068251376
2021-03-03,CGNX,76.86991882324219,-0.03918713208989111,0.3490070021820069,-0.06901301460612308,0.19191675186136914
2021-03-04,CGNX,74.56690979003906,-0.029959821324889835,0.35772273664341436,-0.09975177309210737,0.13843737503830744
2021-03-05,CGNX,75.80549621582031,0.016610403049674316,0.36221832701656437,-0.07964113705698483,0.15221653740537322
2021-03-08,CGNX,72.7574234008789,-0.04020912687206035,0.377959597675541,-0.10816727227498468,0.14688815194090243
2021-03-09,CGNX,75.83454132080078,0.04229283798255978,0.40062082467477966,-0.0697876496385148,0.20847619709360043
2021-03-10,CGNX,75.69904327392578,-0.001786758969132607,0.39155998117095475,-0.04237189657179263,0.23539616497739146
2021-03-11,CGNX,77.64403533935547,0.025693746992171418,0.398330872137915,-0.008672422240816546,0.21975641808461277
2021-03-12,CGNX,78.5149154663086,0.01121631717293936,0.3992256602349544,-0.004069713427450994,0.26637895433207603
2021-03-15,CGNX,81.08883666992188,0.032782576257345264,0.40986154354314475,0.021064909171274904,0.2746260106202485
2021-03-16,CGNX,80.6340560913086,-0.005608424011118829,0.40714784293266315,-0.002395451492767986,0.22159086443349318
2021-03-17,CGNX,80.57601165771484,-0.000719850103137798,0.40282413305023823,-0.022639847868336394,0.17887311602311695
2021-03-18,CGNX,77.44083404541016,-0.03890956561144843,0.4174376440111938,-0.06570927791856629,0.11383916765189817
2021-03-19,CGNX,76.6860580444336,-0.009746485949957306,0.41736282786898216,-0.08018039139893107,0.12645738312189136
2021-03-22,CGNX,76.44415283203125,-0.003154487511434989,0.4158804310397227,-0.09151140578571115,0.15187615083425676
2021-03-23,CGNX,73.38639068603516,-0.03999994810217644,0.42451659774204836,-0.14321077739524668,0.1207359252633069
2021-03-24,CGNX,74.99269104003906,0.021888259375993258,0.43076661440802794,-0.12839311967850686,0.10356582021095129
2021-03-25,CGNX,76.45384979248047,0.019484015471071592,0.43609414455817225,-0.10527671044766262,0.15878615237365956
2021-03-26,CGNX,79.2116470336914,0.03607139795702197,0.44732244761150136,-0.08817073811206266,0.181862742252215
2021-03-29,CGNX,78.09882354736328,-0.014048735608979346,0.42356260555937864,-0.14067579288314946,0.13683054026100994
2021-03-30,CGNX,79.1245346069336,0.013133502055229673,0.41508236054760017,-0.09581602408295087,0.17758538819172998
2021-03-31,CGNX,80.30506896972656,0.014919953319883605,0.40521223373932197,-0.046941396709124894,0.21386622493140273
2021-04-01,CGNX,81.5823745727539,0.015905665973699135,0.40567284758807937,-0.015972961161577537,0.21416464195469653
2021-04-05,CGNX,82.57902526855469,0.01221649530330815,0.4030464050848236,-0.023204999652105096,0.22078550170607514
2021-04-06,CGNX,82.77257537841797,0.002343816837675705,0.3887167714610495,0.015678220417598476,0.23326069608986555
2021-04-07,CGNX,79.78253936767578,-0.03612351068058961,0.40134234986095735,-0.007826657715156005,0.15343457395002758
2021-04-08,CGNX,81.37916564941406,0.02001222691571991,0.4050919234682356,0.005259585539984846,0.18409339597119634
2021-04-09,CGNX,82.77257537841797,0.017122438131238482,0.3993550464333375,0.050602142928110716,0.17995692010860798
2021-04-12,CGNX,81.59205627441406,-0.014262200959760274,0.40024080435687803,0.020947086175453933,0.1532213565684959
2021-04-13,CGNX,81.41785430908203,-0.002135035851359657,0.3896290202915746,-0.012441463314419199,0.13669067276986158
2021-04-14,CGNX,80.53729248046875,-0.010815340641015303,0.3810037153951398,0.006652122786912962,0.1251366559956768
2021-04-15,CGNX,83.18865966796875,0.03292098735679483,0.37296605810788647,0.08220043602824845,0.18445780580404425
2021-04-16,CGNX,82.9854507446289,-0.002442747895577524,0.36020471206174415,0.11289915296603081,0.1528175755394372
2021-04-19,CGNX,82.91771697998047,-0.0008162125293128542,0.35836461852080476,0.09382196699710899,0.15082267868648835
2021-04-20,CGNX,81.65977478027344,-0.015170970035399689,0.3387981025089149,0.12235660587297525,0.11114652300005656
2021-04-21,CGNX,82.85000610351562,0.014575491133116847,0.32066779846257354,0.09251014986742678,0.1554701016579807
2021-04-22,CGNX,81.5146255493164,-0.016118050160802033,0.3252430692268459,0.07682504327493622,0.13520633131585647
2021-04-23,CGNX,82.89836120605469,0.0169753053199162,0.3208326060456057,0.06767198334983959,0.11847907530354362
2021-04-26,CGNX,84.91109466552734,0.02427953255275761,0.32614777929803934,0.0814645110579455,0.12812162808011962
2021-04-27,CGNX,85.34651947021484,0.005128008376322102,0.3136802714698475,0.05250639884777453,0.13042113181372827
2021-04-28,CGNX,85.06588745117188,-0.0032881483718959492,0.31326967132314315,0.05496227741346349,0.11825420951688259
2021-04-29,CGNX,84.97879791259766,-0.0010237892201407917,0.3132936219785613,0.05464140212828794,0.10142838170830482
2021-04-30,CGNX,83.33380889892578,-0.01935764042418886,0.2957620835048815,0.07609647966937017,0.09008063882725459
2021-05-03,CGNX,80.24701690673828,-0.037041292519479296,0.315590709270153,0.04643554451894483,0.02697046292546279
2021-05-04,CGNX,78.2149429321289,-0.02532273538555352,0.32495861186718095,0.023164493744715298,0.004694682466531042
2021-05-05,CGNX,77.29569244384766,-0.011752875522506367,0.3036266596751824,0.053270118904436226,-0.024202732497909052
2021-05-06,CGNX,76.33772277832031,-0.012393571171165463,0.3002622535270957,0.017935504375528044,-0.022091192432980855
2021-05-07,CGNX,75.07008361816406,-0.01660567166559823,0.29892783110711757,-0.01809936553976521,-0.05793421748905736
2021-05-10,CGNX,73.88956451416016,-0.015725559998154393,0.2811220616861592,-0.06718813102405996,-0.051455384328492726
2021-05-11,CGNX,72.40907287597656,-0.020036545727642907,0.2838443089161421,-0.07285321869075467,-0.07425297601542402
2021-05-12,CGNX,70.94791412353516,-0.020179221945626935,0.28445999778773584,-0.10333862339939659,-0.08615543843687934
2021-05-13,CGNX,70.80278015136719,-0.0020456411433782407,0.27912702722345467,-0.11832738506135332,-0.08722894268097292
2021-05-14,CGNX,71.64462280273438,0.011889966037596844,0.2768671134063233,-0.12181248489104957,-0.0928857158782026
2021-05-17,CGNX,71.71234893798828,0.0009453066064759597,0.2729689568047571,-0.13159123996955602,-0.11309335207892013
2021-05-18,CGNX,71.07369232177734,-0.008905810863387043,0.2724472926121126,-0.14133767136223452,-0.14112329194255935
2021-05-19,CGNX,73.58959197998047,0.0353984656771833,0.2800276388157014,-0.07762284124794872,-0.11289722548589065
2021-05-20,CGNX,74.58705139160156,0.013554354424093695,0.2761063437753635,-0.08346256936416996,-0.10003399633082655
2021-05-21,CGNX,74.5192642211914,-0.0009088329561958153,0.2696975568540208,-0.09971069668298038,-0.09077429117056635
2021-05-24,CGNX,74.90662384033203,0.005198113845982899,0.2687551637443004,-0.08193729560629393,-0.07942238030202475
2021-05-25,CGNX,75.61357879638672,0.009437816307962255,0.27105251134404545,-0.07128995921043146,-0.09660690578009623
2021-05-26,CGNX,75.39083862304688,-0.002945769488568173,0.26986664204310296,-0.06390150076959633,-0.07225910876439268
2021-05-27,CGNX,75.72976684570312,0.004495615499794159,0.24966880224044732,-0.0896623752809137,-0.08282162360050416
2021-05-28,CGNX,76.88217163085938,0.01521732910526774,0.25520070229840225,-0.07354637540683062,-0.0717995571172888
2021-06-01,CGNX,76.65946960449219,-0.0028966666997449764,0.2551584543488285,-0.07547539420313831,-0.06927299732811898
2021-06-02,CGNX,76.48514556884766,-0.0022740052408909417,0.2523096002141953,-0.06336815433730314,-0.06247427664836358
2021-06-03,CGNX,75.4586410522461,-0.013420965717814592,0.24930124279461033,-0.08921381420339913,-0.07439857054900845
2021-06-04,CGNX,76.98870849609375,0.020276901657800384,0.2549008199945172,-0.05552276076499274,-0.026057031715535972
2021-06-07,CGNX,75.83629608154297,-0.014968590031735007,0.25126674139213573,-0.08518944188725319,-0.03175290449338053
2021-06-08,CGNX,76.94027709960938,0.014557422700066436,0.24361100239919622,-0.09387250979763906,-0.02404337105009502
2021-06-09,CGNX,76.4560775756836,-0.006293186640060067,0.24247815629885508,-0.10416876926813556,-0.03727046642457965
2021-06-10,CGNX,77.18240356445312,0.00949991173756648,0.24541172309483825,-0.09267503252985987,-0.04509929683521574
2021-06-11,CGNX,77.42448425292969,0.003136475119933424,0.24601610955109474,-0.08889645235318255,-0.06086682436442381
2021-06-14,CGNX,77.60851287841797,0.0023768789326008566,0.2414673831969379,-0.0687031601717849,-0.06368630412315524
2021-06-15,CGNX,77.18240356445312,-0.005490497088024182,0.21816370168733334,-0.03818974786124196,-0.074226918843454
2021-06-16,CGNX,77.02745819091797,-0.002007522004750295,0.20588709995066887,-0.015182325738463787,-0.08457920435681898
2021-06-17,CGNX,76.5141830444336,-0.006663534777587854,0.20397419154263452,-0.010110646204273266,-0.10669366900267874
2021-06-18,CGNX,75.21652221679688,-0.016959742311868364,0.20674514151334158,-0.01468737238572504,-0.12579162890671414
2021-06-21,CGNX,76.86283111572266,0.021887596639746487,0.21060954004392732,0.023880984423531704,-0.10049048822484508
2021-06-22,CGNX,77.10492706298828,0.0031497141563927578,0.20470601877988304,0.04351578697167624,-0.11242182981166793
2021-06-23,CGNX,77.37608337402344,0.00351671833907119,0.19428948081709452,0.06859652113699144,-0.14862812939984626
2021-06-24,CGNX,79.42910766601562,0.026533060378207685,0.19452422560504332,0.11954112601130085,-0.09233556026871093
2021-06-25,CGNX,79.7099380493164,0.003535610452551241,0.19372698933344407,0.1258023749760513,-0.05400439598249751
2021-06-28,CGNX,80.17479705810547,0.00583188270076751,0.19238189305296727,0.11906230951704488,-0.032950823609548374
2021-06-29,CGNX,81.07543182373047,0.011233390026198276,0.19335102170621718,0.13056444286657953,-0.04099041858486441
2021-06-30,CGNX,81.39498138427734,0.0039413858595489515,0.18934497210082668,0.14521954221502442,-0.0012258351833046577
2021-07-01,CGNX,81.44341278076172,0.0005950169858228715,0.16551885461117843,0.10672461403125899,0.012827915809751733
2021-07-02,CGNX,81.92760467529297,0.005945132675550413,0.16292655395419325,0.09841592001206179,0.012034336588971017
2021-07-06,CGNX,82.11160278320312,0.0022458621686720637,0.1624937961452248,0.10188423948303882,0.04221265858773893
2021-07-07,CGNX,83.03158569335938,0.011204054956584608,0.1640317964824642,0.10846786888094417,0.03895966525292138
2021-07-08,CGNX,82.10191345214844,-0.01119660950044088,0.16837454422043832,0.08580911998932894,-0.004144162285476538
2021-07-09,CGNX,83.84506225585938,0.021231524704072857,0.17562736461104006,0.11213860712020329,0.047996615052963154
2021-07-12,CGNX,83.56421661376953,-0.0033495787889431528,0.17675108559611558,0.10345271211555218,0.08708605255484247
2021-07-13,CGNX,82.31497955322266,-0.014949425856773058,0.18072525127023506,0.07066407994363466,0.10390761512043523
2021-07-14,CGNX,81.80169677734375,-0.006235593796716343,0.18182187018036178,0.067078825347759,0.07909981282164669
2021-07-15,CGNX,81.57899475097656,-0.002722462187714325,0.18192301308511985,0.0665991957555172,0.12124634075470975
2021-07-16,CGNX,80.00047302246094,-0.019349609949646074,0.18708892199371968,0.06018968678577408,0.054934488019610095
2021-07-19,CGNX,78.73184967041016,-0.015857698137542342,0.18575024154607134,0.02264151728697783,0.04006399903245561
2021-07-20,CGNX,80.96887969970703,0.02841327923402792,0.19599405472101583,0.0676797771431934,0.04282163267042738
2021-07-21,CGNX,81.92760467529297,0.011840660005938197,0.19466631937493703,0.06482076441220563,0.04346548918401094
2021-07-22,CGNX,81.74361419677734,-0.0022457690450592427,0.19348747721646697,0.06915783268975106,0.008074817123358002
2021-07-23,CGNX,83.34149932861328,0.019547522427738828,0.19885207937659802,0.07979922209881485,0.03357691983445332
2021-07-26,CGNX,82.77980041503906,-0.006739726523990797,0.20068858463269063,0.06916825102269542,0.0273504323679592
2021-07-27,CGNX,81.4918212890625,-0.015559099194718096,0.2072605491557529,0.05003714498083678,0.05231073881870785
2021-07-28,CGNX,83.56421661376953,0.025430715523659275,0.21706779335646648,0.08268481874870748,0.08969242577771541
2021-07-29,CGNX,85.61726379394531,0.024568496700745568,0.22551662356737534,0.11151615027639772,0.11999754882587155
2021-07-30,CGNX,87.55406951904297,0.022621672771030887,0.22983500705042198,0.14428549107291988,0.19305594266954196
2021-08-02,CGNX,87.1376724243164,-0.004755885100646284,0.22248979383829212,0.15849111147626793,0.16194886749420778
2021-08-03,CGNX,86.52757263183594,-0.0070015617299208355,0.21917712271173373,0.12574011880413694,0.1317621397313371
2021-08-04,CGNX,87.34102630615234,0.009401092040077774,0.2197028666139443,0.132755449399518,0.10262858527614305
2021-08-05,CGNX,88.30946350097656,0.011087998799437004,0.22057566119379918,0.14130180347980326,0.13073999696578031
2021-08-06,CGNX,83.50614929199219,-0.05439183999720776,0.2696064945841408,0.05132931422470155,0.055376182707741695
2021-08-09,CGNX,83.6513900756836,0.0017392824950357433,0.26955688922804916,0.04944743557482911,0.04167011060308701
2021-08-10,CGNX,82.49899291992188,-0.013776186560905734,0.27294649577835756,0.028989108137460917,0.011235494823095049
2021-08-11,CGNX,81.0173110961914,-0.01795999891984945,0.2766152857873568,-0.0007168722537972405,-0.01891175352681196
2021-08-12,CGNX,79.29352569580078,-0.021276754030308265,0.2831695835241397,-0.025818000726055668,-0.04203142969409546
2021-08-13,CGNX,79.49689483642578,0.002564763501691214,0.2833063742788235,-0.023900250221289054,-0.0035802887889242463
2021-08-16,CGNX,80.145751953125,0.008162043536849017,0.28382726786528667,-0.021749112881184085,-0.01515638169114042
2021-08-17,CGNX,79.5937271118164,-0.006887761707338624,0.28427203168971865,-0.030664066782797983,-0.03840460746894203
2021-08-18,CGNX,81.3078384399414,0.021535759039364333,0.28961574551395897,-0.02076013891609718,-0.003483400804568104
2021-08-19,CGNX,80.97833251953125,-0.004052572626851325,0.2880668598442841,-0.013685197888500422,-0.005398346508644791
2021-08-20,CGNX,82.35445404052734,0.016993700390955713,0.2855654873711177,-0.017778127599015092,0.022562982987033964
2021-08-23,CGNX,83.72089385986328,0.016592178714019523,0.2896200522703661,0.0018749322669762147,0.006397917625056593
2021-08-24,CGNX,84.51556396484375,0.009491897044370257,0.2871449835333357,0.026733705378596984,0.018438331134977615
2021-08-25,CGNX,85.00980377197266,0.00584791467917678,0.2866199379245534,0.039218098413790425,0.025230877889429904
2021-08-26,CGNX,84.70938873291016,-0.00353388698400392,0.28673201370879475,0.038372549103960596,0.037345363256786834
2021-08-27,CGNX,86.41500091552734,0.020134865900107046,0.2847140479627851,0.08018112456991933,0.04302950572577502
2021-08-30,CGNX,86.87047576904297,0.005270784570850839,0.2792600091795223,0.10337145809101389,0.06570416270251123
2021-08-31,CGNX,85.88200378417969,-0.011378687363141293,0.2720535401384333,0.060679165905397126,0.03599157492038674
2021-09-01,CGNX,84.83536529541016,-0.01218693605938348,0.2734938904312589,0.035491830032644556,-0.000891866609604941
2021-09-02,CGNX,85.65910339355469,0.009709843239033011,0.2743376478840444,0.04789963393778729,0.0036625268995174043
2021-09-03,CGNX,85.72693634033203,0.0007918941955964431,0.26907366271204397,0.02862243937216724,0.007771022074384515
2021-09-07,CGNX,85.06793975830078,-0.007687158904350233,0.26932686021408286,0.027641276395805603,0.0010489892525287203
2021-09-08,CGNX,83.78872680664062,-0.015037544758868204,0.269051471830318,0.02818571828736882,0.005458983739320189
2021-09-09,CGNX,84.48648834228516,0.008327630246187656,0.2600077669301139,0.011036682516612606,0.05283026832603532
2021-09-10,CGNX,84.67060852050781,0.0021792854909143955,0.24989676268795472,-0.011056826993628421,0.08253749662619869
2021-09-13,CGNX,85.15516662597656,0.0057228607888342165,0.24110217114487706,-0.027399102134763043,0.10168062324868243
2021-09-14,CGNX,85.32962036132812,0.002048657084047667,0.24094158258429785,-0.020749372948407174,0.1177910115175913
2021-09-15,CGNX,87.20967864990234,0.02203289175098999,0.24879019844755212,0.007883105896991704,0.16171015731759453
2021-09-16,CGNX,88.14000701904297,0.010667719266291176,0.2492159167621417,0.009147828307970673,0.19286136815912425
2021-09-17,CGNX,86.09520721435547,-0.023199451348417943,0.25618258291416146,-0.025073827864401044,0.18901131853767472
2021-09-20,CGNX,82.44168853759766,-0.0424357963116514,0.2359610226123317,-0.012747094237006151,0.1620029927032025
2021-09-21,CGNX,82.45137023925781,0.00011743696462196418,0.2358848373410726,-0.014345485894975085,0.1645216482034666
2021-09-22,CGNX,84.55432891845703,0.025505442457740113,0.24383140294278913,0.024913467738087114,0.18019085886275255
2021-09-23,CGNX,86.21148681640625,0.019598735146338475,0.24283622183107342,0.06411192435216506,0.20218467381337324
2021-09-24,CGNX,85.54278564453125,-0.007756520581753246,0.23450269421746645,0.07881173013676968,0.20357874833977774
2021-09-27,CGNX,82.89716339111328,-0.030927473702010544,0.25388318941669213,0.04277234427437637,0.12647945396496918
2021-09-28,CGNX,78.01286315917969,-0.05891999233905265,0.3074328687148644,-0.026612624399516283,0.045930382065805464
2021-09-29,CGNX,77.2957534790039,-0.009192197941928715,0.3079071506527282,-0.028871290693350926,0.037258677830892095
2021-09-30,CGNX,77.74151611328125,0.005766974435386318,0.30129183589374464,-0.04386197438140538,0.03784568209871475
2021-10-01,CGNX,78.826904296875,0.013961500082043443,0.30437833361523026,-0.026567949175013483,0.04249667257704037
2021-10-04,CGNX,77.73182678222656,-0.013892179636082025,0.301915345229178,-0.05613087127049554,0.03105136117247076
2021-10-05,CGNX,78.30360412597656,0.007355768768330773,0.29820430062954123,-0.06470654437773304,0.03398712801423964
2021-10-06,CGNX,78.30360412597656,0.0,0.2962735126008295,-0.07350077958955814,0.018488454019509604
2021-10-07,CGNX,78.4489517211914,0.0018562056860245146,0.29553632170181326,-0.07717759316772277,0.02334326242969942
2021-10-08,CGNX,77.80937194824219,-0.008152814778485395,0.2959791469414264,-0.08145515966859129,0.01731351061105757
2021-10-11,CGNX,76.99529266357422,-0.010462483686534352,0.28870010212140773,-0.10900547534751648,0.020364156972614733
2021-10-12,CGNX,77.74151611328125,0.00969180613375431,0.2901714006713804,-0.10508702266155767,0.00977815619839495
2021-10-13,CGNX,77.78997039794922,0.0006232742438077032,0.28943440493569,-0.09422268961685665,0.02576173174788976
2021-10-14,CGNX,80.33873748779297,0.03276472631118188,0.30605558147317197,-0.05300416626909332,0.04417010850875713
2021-10-15,CGNX,81.80207061767578,0.018214539780453398,0.3097642422385159,-0.045027704272808444,0.0699224078909908
2021-10-18,CGNX,83.35264587402344,0.018955207913925465,0.31527852469394285,-0.027695967774735042,0.07994364031974843
2021-10-19,CGNX,83.57552337646484,0.002673910349267894,0.31472492449020056,-0.017543817166329245,0.07944565834550454
2021-10-20,CGNX,82.16063690185547,-0.016929436005276743,0.3155363995265174,-0.019430894427388767,0.05865495748602845
2021-10-21,CGNX,83.19757843017578,0.012620904211818385,0.3168181509661469,-0.015255811164591626,0.07793453673283879
2021-10-22,CGNX,82.29630279541016,-0.010832955138496358,0.31816896803627315,-0.028041675459585025,0.06840216110251207
2021-10-25,CGNX,83.46892547607422,0.014248789323856093,0.3206264607937177,-0.01980198285922863,0.09089481394059762
2021-10-26,CGNX,84.13761138916016,0.00801119589442445,0.321497437003368,-0.01396946297335444,0.11860544610996482
2021-10-27,CGNX,82.45137023925781,-0.020041466854852863,0.31925526310014457,-0.054561700998193685,0.07270795314735667
2021-10-28,CGNX,84.10852813720703,0.020098609557857694,0.3235633814298793,-0.04573948900372704,0.09083208221567207
2021-10-29,CGNX,84.88382720947266,0.009217841394167259,0.3181418432839063,-0.014070237404351427,0.09702925643261118
2021-11-01,CGNX,85.67849731445312,0.009361855268606334,0.2929133914421508,0.03926179623770465,0.07867883490162075
2021-11-02,CGNX,88.89591979980469,0.037552274913775996,0.3109694152985779,0.07816182486532419,0.11524261560465554
2021-11-03,CGNX,87.79112243652344,-0.012427987311108057,0.30619251708552125,0.03828063636088852,0.0949965033637461
2021-11-04,CGNX,88.4404296875,0.0073960468092435505,0.3019147603522392,0.02585436063572888,0.09084130294590453
2021-11-05,CGNX,76.52044677734375,-0.1347797941764297,0.49606248422823707,-0.10547165139886105,-0.05988740981363727
2021-11-08,CGNX,79.31147003173828,0.036474215349470596,0.501763469881341,-0.04325471720253571,-0.02617698198333651
2021-11-09,CGNX,80.62943267822266,0.016617554131287182,0.47287034467703165,0.033540231867968284,-0.01584535520372421
2021-11-10,CGNX,78.0710220336914,-0.031730480539797434,0.4817513379901158,0.01002989840700752,-0.04920840188907216
2021-11-11,CGNX,77.78997039794922,-0.0035999482064024146,0.48167825706329526,0.0006232742438077032,-0.06312796812971577
2021-11-12,CGNX,80.45501708984375,0.034259515439599486,0.4901279203496275,0.02065427797135122,-0.020059171498658768
2021-11-15,CGNX,80.59068298339844,0.0016862328598250542,0.4880426001703866,0.03677845124084422,-0.03881420306576866
2021-11-16,CGNX,79.56343078613281,-0.012746537927681212,0.48949044395762825,0.016088999659957137,-0.047876782548302854
2021-11-17,CGNX,78.90442657470703,-0.00828275257759048,0.49022861559786324,0.007672985878962146,-0.041432956638353446
2021-11-18,CGNX,76.9404525756836,-0.024890542701858975,0.4957989928208689,-0.0192290542118273,-0.05942718052526452
2021-11-19,CGNX,77.56116485595703,0.008067437342701655,0.49575177941997844,-0.003189938256412894,-0.049250789462215505
2021-11-22,CGNX,75.64082336425781,-0.024759059450249143,0.5001840685804371,-0.017591585828950262,-0.05449529850878643
2021-11-23,CGNX,76.18394470214844,0.007180267397079332,0.49981040083261047,-0.020035259009654416,-0.03236180756489071
2021-11-24,CGNX,76.20333862304688,0.00025456703475068565,0.49980648015863255,-0.020396354013064055,-0.05885645317477939
2021-11-26,CGNX,73.89503479003906,-0.030291374035804952,0.49709516338444926,-0.08020667114333224,-0.09804473006491177
2021-11-29,CGNX,76.2906265258789,0.03241884576746634,0.5038431146143771,-0.06737536165259317,-0.06670842394822096
2021-11-30,CGNX,74.92308807373047,-0.01792537975401931,0.5019716113077339,-0.10113125638546783,-0.10101103679079793
2021-12-01,CGNX,72.68267822265625,-0.02990279643665339,0.5075991232679724,-0.13033535075505198,-0.12197567693758793
2021-12-02,CGNX,73.69136047363281,0.013877890518653846,0.5086966318336384,-0.10308192277452255,-0.0957207814482437
2021-12-03,CGNX,72.95426177978516,-0.010002511679932824,0.5068452918979307,-0.12312037013177501,-0.12696768143023662
2021-12-06,CGNX,73.3615951538086,0.005583407522551376,0.5071129668235993,-0.10856754602710861,-0.14314482964127873
